zone	role	tier	w	h	area	aspect	facing	family	dupCount	dupOf	group	pack	name	path
MILITARY	military	M	5	15	75	3.0	E		1		ecpla	Loose	ECP_LA	Military\ECP_LA.tbx
MILITARY	military	S	13	4	52	3.25	S	military	1		militarytrailer	Valley Station	lot_military_trailer_01	Buildings Catalogue Curated\Valley Station\Other\lot_military_trailer_01.tbx
MILITARY	military	XS	7	7	49	1.0	N	military	1		militarytower	Valley Station	lot_military_tower_01	Buildings Catalogue Curated\Valley Station\Other\lot_military_tower_01.tbx
MILITARY	military	XS	7	7	49	1.0	N	military	1		militarytower	Valley Station	lot_military_tower_02	Buildings Catalogue Curated\Valley Station\Other\lot_military_tower_02.tbx
MILITARY	military	XS	7	6	42	1.17	N	military	1		militarywatchpost	Valley Station	lot_military_watchpost_01	Buildings Catalogue Curated\Valley Station\Other\lot_military_watchpost_01.tbx
MILITARY	military	XS	5	7	35	1.4	E		1		securityhut	Loose	Security_Hut	Military\Security_Hut.tbx
MILITARY	military	XS	6	5	30	1.2	S	military	1		militaryborder	Valley Station	lot_military_border_02	Buildings Catalogue Curated\Valley Station\Other\lot_military_border_02.tbx
MILITARY	military	XS	5	5	25	1.0	S		1		lawatchtower	Loose	LA_Watch_Tower	Military\LA_Watch_Tower.tbx
MILITARY	military	XS	4	5	20	1.25	S		1		watchtower	Loose	Watch_Tower	Military\Watch_Tower.tbx
MILITARY	military	XS	3	6	18	2.0	E	military	1		militarystorage	Valley Station	lot_military_storage_02	Buildings Catalogue Curated\Valley Station\Other\lot_military_storage_02.tbx
PARK_PUBLIC	park	L	27	19	513	1.42	N		1		pool	Riverwood	lot_pool_01	Buildings Catalogue Curated\Riverwood\Other\lot_pool_01.tbx
PARK_PUBLIC	park	M	16	23	368	1.44	W		1		shopcamping	Other	lot_shop_01_camping	Buildings Catalogue Curated\Other\Retail and Commercial\lot_shop_01_camping.tbx
PARK_PUBLIC	park	M	18	18	324	1.0	N		1		sportsfield	Loose	sports_field1	Recreational\sports_field1.tbx
PARK_PUBLIC	park	M	17	17	289	1.0	E	dragracing	1		dragracingfoodtrailer	Valley Station	lot_dragracing_foodtrailer	Buildings Catalogue Curated\Valley Station\Other\lot_dragracing_foodtrailer.tbx
PARK_PUBLIC	park	M	17	16	272	1.06	N		2		playgroundsmall	March Ridge	lot_playground_01_small	Buildings Catalogue Curated\March Ridge\Other\lot_playground_01_small.tbx
PARK_PUBLIC	park	M	17	16	272	1.06	N		2	Buildings Catalogue Curated\March Ridge\Other\lot_playground_01_small.tbx	playgroundsmall	West Point	lot_playground_01_small	Buildings Catalogue Curated\West Point\Other\lot_playground_01_small.tbx
PARK_PUBLIC	park	L	7	34	238	4.86	E	dragracing	1		dragracingseating	Valley Station	lot_dragracing_seating_01	Buildings Catalogue Curated\Valley Station\Other\lot_dragracing_seating_01.tbx
PARK_PUBLIC	park	L	7	34	238	4.86	E	dragracing	1		dragracingseating	Valley Station	lot_dragracing_seating_02	Buildings Catalogue Curated\Valley Station\Other\lot_dragracing_seating_02.tbx
PARK_PUBLIC	park	M	15	15	225	1.0	N	park	4		parkgazebo	Dixie	lot_park_01_gazebo	Buildings Catalogue Curated\Dixie\Other\lot_park_01_gazebo.tbx
PARK_PUBLIC	park	M	15	15	225	1.0	N	park	3		parkgazebo	Dixie	lot_park_03_gazebo	Buildings Catalogue Curated\Dixie\Other\lot_park_03_gazebo.tbx
PARK_PUBLIC	park	M	15	15	225	1.0	N	park	3	Buildings Catalogue Curated\Dixie\Other\lot_park_03_gazebo.tbx	parkgazebo	March Ridge	lot_park_03_gazebo	Buildings Catalogue Curated\March Ridge\Other\lot_park_03_gazebo.tbx
PARK_PUBLIC	park	M	15	15	225	1.0	N	park	4	Buildings Catalogue Curated\Dixie\Other\lot_park_01_gazebo.tbx	parkgazebo	Muldraugh	lot_park_01_gazebo	Buildings Catalogue Curated\Muldraugh\Other\lot_park_01_gazebo.tbx
PARK_PUBLIC	park	M	15	15	225	1.0	N	park	4	Buildings Catalogue Curated\Dixie\Other\lot_park_01_gazebo.tbx	parkgazebo	Riverwood	lot_park_01_gazebo	Buildings Catalogue Curated\Riverwood\Other\lot_park_01_gazebo.tbx
PARK_PUBLIC	park	M	15	15	225	1.0	N	park	3	Buildings Catalogue Curated\Dixie\Other\lot_park_03_gazebo.tbx	parkgazebo	Riverwood	lot_park_03_gazebo	Buildings Catalogue Curated\Riverwood\Other\lot_park_03_gazebo.tbx
PARK_PUBLIC	park	M	15	15	225	1.0	N	park	1		parkgazebo	Riverwood	lot_park_05_gazebo	Buildings Catalogue Curated\Riverwood\Other\lot_park_05_gazebo.tbx
PARK_PUBLIC	park	M	15	15	225	1.0	N	park	1		parkgazebo	Riverwood	lot_park_06_gazebo	Buildings Catalogue Curated\Riverwood\Other\lot_park_06_gazebo.tbx
PARK_PUBLIC	park	M	15	15	225	1.0	N	park	1		parkgazebo	Rosewood	lot_park_10_gazebo	Buildings Catalogue Curated\Rosewood\Other\lot_park_10_gazebo.tbx
PARK_PUBLIC	park	M	15	15	225	1.0	N	park	4	Buildings Catalogue Curated\Dixie\Other\lot_park_01_gazebo.tbx	parkgazebo	Valley Station	lot_park_01_gazebo	Buildings Catalogue Curated\Valley Station\Other\lot_park_01_gazebo.tbx
PARK_PUBLIC	park	S	12	11	132	1.09	S		1		campoffic	Loose	campoffice	Recreational\campoffice.tbx
PARK_PUBLIC	park	S	10	10	100	1.0	N	park	1		parkplayhou	Riverwood	lot_park_13_playhouse	Buildings Catalogue Curated\Riverwood\Other\lot_park_13_playhouse.tbx
PARK_PUBLIC	park	S	7	9	63	1.29	E		1		campingspot	Loose	Camping spot	Recreational\Camping spot.tbx
PARK_PUBLIC	park	S	4	10	40	2.5	E	dragracing	1		dragracingcanopy	Valley Station	lot_dragracing_canopy	Buildings Catalogue Curated\Valley Station\Other\lot_dragracing_canopy.tbx
PARK_PUBLIC	park	XS	6	6	36	1.0	N		1		busstop	Loose	bus_stop1	Outdoor City Spaces\bus_stop1.tbx
PARK_PUBLIC	park	XS	6	6	36	1.0	N		1		busstop	Loose	bus_stop2	Outdoor City Spaces\bus_stop2.tbx
PARK_PUBLIC	park	XS	6	6	36	1.0	N		1		busstop	Loose	bus_stop3	Outdoor City Spaces\bus_stop3.tbx
PARK_PUBLIC	park	XS	6	6	36	1.0	N		1		busstop	Loose	bus_stop4	Outdoor City Spaces\bus_stop4.tbx
PARK_PUBLIC	park	XS	6	5	30	1.2	N		1		busstopcitynby	Loose	bus_stop_city_n_by_7_v1.0	Outdoor City Spaces\bus_stop_city_n_by_7_v1.0.tbx
PARK_PUBLIC	park	XS	6	5	30	1.2	N		1		busstopcitysby	Loose	bus_stop_city_s_by_7_v1.0	Outdoor City Spaces\bus_stop_city_s_by_7_v1.0.tbx
PARK_PUBLIC	park	XS	6	4	24	1.5	N	dragracing	1		dragracingcanopy	Valley Station	lot_dragracing_canopy_01	Buildings Catalogue Curated\Valley Station\Other\lot_dragracing_canopy_01.tbx
PARK_PUBLIC	park	XS	6	4	24	1.5	N	dragracing	1		dragracingcanopy	Valley Station	lot_dragracing_canopy_02	Buildings Catalogue Curated\Valley Station\Other\lot_dragracing_canopy_02.tbx
PARK_PUBLIC	park	XS	4	6	24	1.5	E		1		busstopcityeby	Loose	bus_stop_city_e_by_7_v1.0	Outdoor City Spaces\bus_stop_city_e_by_7_v1.0.tbx
PARK_PUBLIC	park	XS	4	6	24	1.5	E		1		busstopcitywby	Loose	bus_stop_city_w_by_7_v1.0	Outdoor City Spaces\bus_stop_city_w_by_7_v1.0.tbx
PARK_PUBLIC	summer_camp	L	39	26	1014	1.5	E	camp	1		campdininghall	Other	lot_camp_03_dininghall	Buildings Catalogue Curated\Other\Restaurants and Entertainment\lot_camp_03_dininghall.tbx
PARK_PUBLIC	summer_camp	XL	18	47	846	2.61	S	camp	1		campbathroom	Other	lot_camp_02_bathrooms	Buildings Catalogue Curated\Other\Restaurants and Entertainment\lot_camp_02_bathrooms.tbx
PARK_PUBLIC	summer_camp	M	22	22	484	1.0	S	camp	1		campoffic	Other	lot_camp_04_offices	Buildings Catalogue Curated\Other\Restaurants and Entertainment\lot_camp_04_offices.tbx
PARK_PUBLIC	summer_camp	M	22	17	374	1.29	E	camp	1		campstag	Other	lot_camp_05_stage	Buildings Catalogue Curated\Other\Restaurants and Entertainment\lot_camp_05_stage.tbx
PARK_PUBLIC	summer_camp	M	18	17	306	1.06	S	camp	1		campcounselor	Other	lot_camp_11_counselor	Buildings Catalogue Curated\Other\Restaurants and Entertainment\lot_camp_11_counselor.tbx
PARK_PUBLIC	summer_camp	M	15	19	285	1.27	W	camp	1		campartcabi	Other	lot_camp_07_artcabin	Buildings Catalogue Curated\Other\Restaurants and Entertainment\lot_camp_07_artcabin.tbx
PARK_PUBLIC	summer_camp	M	19	15	285	1.27	S	camp	1		campartcabi	Other	lot_camp_09_artcabin	Buildings Catalogue Curated\Other\Restaurants and Entertainment\lot_camp_09_artcabin.tbx
PARK_PUBLIC	summer_camp	M	11	16	176	1.45	S	camp	1		campcabi	Other	lot_camp_01_cabin	Buildings Catalogue Curated\Other\Restaurants and Entertainment\lot_camp_01_cabin.tbx
PARK_PUBLIC	summer_camp	M	11	16	176	1.45	S	camp	1		campcabinb	Other	lot_camp_01_cabinB	Buildings Catalogue Curated\Other\Restaurants and Entertainment\lot_camp_01_cabinB.tbx
PARK_PUBLIC	summer_camp	S	10	12	120	1.2	S	camp	1		campcabi	Other	lot_camp_06_cabin	Buildings Catalogue Curated\Other\Restaurants and Entertainment\lot_camp_06_cabin.tbx
PARK_PUBLIC	summer_camp	S	9	12	108	1.33	E	camp	1		campsport	Other	lot_camp_10_sports	Buildings Catalogue Curated\Other\Restaurants and Entertainment\lot_camp_10_sports.tbx
FILLER_PROP	outbuilding	M	21	21	441	1.0	E		1		homeyardshedfl	Loose	Home_12_Yard_Shed_1FL_2B_E	Residential\Home_12_Yard_Shed_1FL_2B_E.tbx
FILLER_PROP	outbuilding	M	21	21	441	1.0	E		1		homeyardshedfl	Loose	Home_15_Yard_Shed_1FL_2B_E	Residential\Home_15_Yard_Shed_1FL_2B_E.tbx
FILLER_PROP	outbuilding	M	21	21	441	1.0	W		1		homeyardshedfl	Loose	Home_28_Yard_Shed_1FL_2B_W	Residential\Home_28_Yard_Shed_1FL_2B_W.tbx
FILLER_PROP	outbuilding	M	21	21	441	1.0	W		1		homeyardshedfl	Loose	Home_31_Yard_Shed_1FL_2B_W	Residential\Home_31_Yard_Shed_1FL_2B_W.tbx
FILLER_PROP	outbuilding	M	21	21	441	1.0	W		1		homeyardshedfl	Loose	Home_34_Yard_Shed_1FL_2B_W	Residential\Home_34_Yard_Shed_1FL_2B_W.tbx
FILLER_PROP	outbuilding	M	21	21	441	1.0	W		1		homeyardshedfl	Loose	Home_42_Yard_Shed_1FL_2B_W	Residential\Home_42_Yard_Shed_1FL_2B_W.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	S	shed	3		shed	Dixie	lot_shed_02	Buildings Catalogue Curated\Dixie\Other\lot_shed_02.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	S	shed	5		shed	Dixie	lot_shed_10b	Buildings Catalogue Curated\Dixie\Other\lot_shed_10b.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	3		shed	Dixie	lot_shed_14b	Buildings Catalogue Curated\Dixie\Other\lot_shed_14b.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	5		shed	March Ridge	lot_shed_14	Buildings Catalogue Curated\March Ridge\Other\lot_shed_14.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	3	Buildings Catalogue Curated\Dixie\Other\lot_shed_14b.tbx	shed	March Ridge	lot_shed_14b	Buildings Catalogue Curated\March Ridge\Other\lot_shed_14b.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	S	shed	5		shedconcret	March Ridge	lot_shed_16_concrete	Buildings Catalogue Curated\March Ridge\Other\lot_shed_16_concrete.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	S	shed	3	Buildings Catalogue Curated\Dixie\Other\lot_shed_02.tbx	shed	Muldraugh	lot_shed_02	Buildings Catalogue Curated\Muldraugh\Other\lot_shed_02.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	5		shed	Muldraugh	lot_shed_05	Buildings Catalogue Curated\Muldraugh\Other\lot_shed_05.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	4		shed	Muldraugh	lot_shed_10	Buildings Catalogue Curated\Muldraugh\Other\lot_shed_10.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	S	shed	5	Buildings Catalogue Curated\Dixie\Other\lot_shed_10b.tbx	shed	Muldraugh	lot_shed_10b	Buildings Catalogue Curated\Muldraugh\Other\lot_shed_10b.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	5	Buildings Catalogue Curated\March Ridge\Other\lot_shed_14.tbx	shed	Muldraugh	lot_shed_14	Buildings Catalogue Curated\Muldraugh\Other\lot_shed_14.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	3	Buildings Catalogue Curated\Dixie\Other\lot_shed_14b.tbx	shed	Muldraugh	lot_shed_14b	Buildings Catalogue Curated\Muldraugh\Other\lot_shed_14b.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	4		shed	Muldraugh	lot_shed_15	Buildings Catalogue Curated\Muldraugh\Other\lot_shed_15.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	S	shed	5	Buildings Catalogue Curated\March Ridge\Other\lot_shed_16_concrete.tbx	shedconcret	Muldraugh	lot_shed_16_concrete	Buildings Catalogue Curated\Muldraugh\Other\lot_shed_16_concrete.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	5	Buildings Catalogue Curated\Muldraugh\Other\lot_shed_05.tbx	shed	Riverwood	lot_shed_05	Buildings Catalogue Curated\Riverwood\Other\lot_shed_05.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	4	Buildings Catalogue Curated\Muldraugh\Other\lot_shed_10.tbx	shed	Riverwood	lot_shed_10	Buildings Catalogue Curated\Riverwood\Other\lot_shed_10.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	S	shed	5	Buildings Catalogue Curated\Dixie\Other\lot_shed_10b.tbx	shed	Riverwood	lot_shed_10b	Buildings Catalogue Curated\Riverwood\Other\lot_shed_10b.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	5	Buildings Catalogue Curated\March Ridge\Other\lot_shed_14.tbx	shed	Riverwood	lot_shed_14	Buildings Catalogue Curated\Riverwood\Other\lot_shed_14.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	4	Buildings Catalogue Curated\Muldraugh\Other\lot_shed_15.tbx	shed	Riverwood	lot_shed_15	Buildings Catalogue Curated\Riverwood\Other\lot_shed_15.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	S	shed	5	Buildings Catalogue Curated\March Ridge\Other\lot_shed_16_concrete.tbx	shedconcret	Riverwood	lot_shed_16_concrete	Buildings Catalogue Curated\Riverwood\Other\lot_shed_16_concrete.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	5	Buildings Catalogue Curated\Muldraugh\Other\lot_shed_05.tbx	shed	Rosewood	lot_shed_05	Buildings Catalogue Curated\Rosewood\Other\lot_shed_05.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	5	Buildings Catalogue Curated\March Ridge\Other\lot_shed_14.tbx	shed	Rosewood	lot_shed_14	Buildings Catalogue Curated\Rosewood\Other\lot_shed_14.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	S	shed	5	Buildings Catalogue Curated\March Ridge\Other\lot_shed_16_concrete.tbx	shedconcret	Rosewood	lot_shed_16_concrete	Buildings Catalogue Curated\Rosewood\Other\lot_shed_16_concrete.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	S	shed	3	Buildings Catalogue Curated\Dixie\Other\lot_shed_02.tbx	shed	Valley Station	lot_shed_02	Buildings Catalogue Curated\Valley Station\Other\lot_shed_02.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	5	Buildings Catalogue Curated\Muldraugh\Other\lot_shed_05.tbx	shed	Valley Station	lot_shed_05	Buildings Catalogue Curated\Valley Station\Other\lot_shed_05.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	4	Buildings Catalogue Curated\Muldraugh\Other\lot_shed_10.tbx	shed	Valley Station	lot_shed_10	Buildings Catalogue Curated\Valley Station\Other\lot_shed_10.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	S	shed	5	Buildings Catalogue Curated\Dixie\Other\lot_shed_10b.tbx	shed	Valley Station	lot_shed_10b	Buildings Catalogue Curated\Valley Station\Other\lot_shed_10b.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	5	Buildings Catalogue Curated\March Ridge\Other\lot_shed_14.tbx	shed	Valley Station	lot_shed_14	Buildings Catalogue Curated\Valley Station\Other\lot_shed_14.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	4	Buildings Catalogue Curated\Muldraugh\Other\lot_shed_15.tbx	shed	Valley Station	lot_shed_15	Buildings Catalogue Curated\Valley Station\Other\lot_shed_15.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	S	shed	5	Buildings Catalogue Curated\March Ridge\Other\lot_shed_16_concrete.tbx	shedconcret	Valley Station	lot_shed_16_concrete	Buildings Catalogue Curated\Valley Station\Other\lot_shed_16_concrete.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	5	Buildings Catalogue Curated\Muldraugh\Other\lot_shed_05.tbx	shed	West Point	lot_shed_05	Buildings Catalogue Curated\West Point\Other\lot_shed_05.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	4	Buildings Catalogue Curated\Muldraugh\Other\lot_shed_10.tbx	shed	West Point	lot_shed_10	Buildings Catalogue Curated\West Point\Other\lot_shed_10.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	S	shed	5	Buildings Catalogue Curated\Dixie\Other\lot_shed_10b.tbx	shed	West Point	lot_shed_10b	Buildings Catalogue Curated\West Point\Other\lot_shed_10b.tbx
FILLER_PROP	outbuilding	M	20	20	400	1.0	E	shed	4	Buildings Catalogue Curated\Muldraugh\Other\lot_shed_15.tbx	shed	West Point	lot_shed_15	Buildings Catalogue Curated\West Point\Other\lot_shed_15.tbx
FILLER_PROP	outbuilding	M	16	16	256	1.0	N		1		ballgarag	Loose	Ball-garage	Residential\Ball-garage.tbx
FILLER_PROP	outbuilding	M	16	16	256	1.0	W		1		homeshedfl	Loose	Home_45_Shed_1FL_2B_W	Residential\Home_45_Shed_1FL_2B_W.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	E	shed	3		shed	Dixie	lot_shed_04	Buildings Catalogue Curated\Dixie\Other\lot_shed_04.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	S	shed	3		shedfarm	Dixie	lot_shed_06_farm	Buildings Catalogue Curated\Dixie\Other\lot_shed_06_farm.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	S	shed	5		shedfarm	Dixie	lot_shed_10_farm	Buildings Catalogue Curated\Dixie\Other\lot_shed_10_farm.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	S	shed	2		shedfarm	Dixie	lot_shed_18_farm	Buildings Catalogue Curated\Dixie\Other\lot_shed_18_farm.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	S	shed	2		shedfarm	Dixie	lot_shed_20_farm	Buildings Catalogue Curated\Dixie\Other\lot_shed_20_farm.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	E	shed	3	Buildings Catalogue Curated\Dixie\Other\lot_shed_04.tbx	shed	March Ridge	lot_shed_04	Buildings Catalogue Curated\March Ridge\Other\lot_shed_04.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	E	shed	3		shed	March Ridge	lot_shed_13	Buildings Catalogue Curated\March Ridge\Other\lot_shed_13.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	S	shed	5	Buildings Catalogue Curated\Dixie\Other\lot_shed_10_farm.tbx	shedfarm	Muldraugh	lot_shed_10_farm	Buildings Catalogue Curated\Muldraugh\Other\lot_shed_10_farm.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	S	shed	1		shed	Other	lot_shed_24	Buildings Catalogue Curated\Other\Other\lot_shed_24.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	E	shed	3	Buildings Catalogue Curated\Dixie\Other\lot_shed_04.tbx	shed	Riverwood	lot_shed_04	Buildings Catalogue Curated\Riverwood\Other\lot_shed_04.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	S	shed	3	Buildings Catalogue Curated\Dixie\Other\lot_shed_06_farm.tbx	shedfarm	Riverwood	lot_shed_06_farm	Buildings Catalogue Curated\Riverwood\Other\lot_shed_06_farm.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	E	shed	3	Buildings Catalogue Curated\March Ridge\Other\lot_shed_13.tbx	shed	Riverwood	lot_shed_13	Buildings Catalogue Curated\Riverwood\Other\lot_shed_13.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	S	shed	1		shedfarm	Riverwood	lot_shed_19_farm	Buildings Catalogue Curated\Riverwood\Other\lot_shed_19_farm.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	S	shed	2		shed	Riverwood	lot_shed_22	Buildings Catalogue Curated\Riverwood\Other\lot_shed_22.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	S	shed	3	Buildings Catalogue Curated\Dixie\Other\lot_shed_06_farm.tbx	shedfarm	Rosewood	lot_shed_06_farm	Buildings Catalogue Curated\Rosewood\Other\lot_shed_06_farm.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	S	shed	5	Buildings Catalogue Curated\Dixie\Other\lot_shed_10_farm.tbx	shedfarm	Rosewood	lot_shed_10_farm	Buildings Catalogue Curated\Rosewood\Other\lot_shed_10_farm.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	S	shed	2	Buildings Catalogue Curated\Dixie\Other\lot_shed_20_farm.tbx	shedfarm	Rosewood	lot_shed_20_farm	Buildings Catalogue Curated\Rosewood\Other\lot_shed_20_farm.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	S	shed	2	Buildings Catalogue Curated\Riverwood\Other\lot_shed_22.tbx	shed	Rosewood	lot_shed_22	Buildings Catalogue Curated\Rosewood\Other\lot_shed_22.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	S	shed	5	Buildings Catalogue Curated\Dixie\Other\lot_shed_10_farm.tbx	shedfarm	Valley Station	lot_shed_10_farm	Buildings Catalogue Curated\Valley Station\Other\lot_shed_10_farm.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	E	shed	1		sheddragrac	Valley Station	lot_shed_17_dragrace	Buildings Catalogue Curated\Valley Station\Other\lot_shed_17_dragrace.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	S	shed	2	Buildings Catalogue Curated\Dixie\Other\lot_shed_18_farm.tbx	shedfarm	Valley Station	lot_shed_18_farm	Buildings Catalogue Curated\Valley Station\Other\lot_shed_18_farm.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	S	shed	5	Buildings Catalogue Curated\Dixie\Other\lot_shed_10_farm.tbx	shedfarm	West Point	lot_shed_10_farm	Buildings Catalogue Curated\West Point\Other\lot_shed_10_farm.tbx
FILLER_PROP	outbuilding	S	12	12	144	1.0	E	shed	3	Buildings Catalogue Curated\March Ridge\Other\lot_shed_13.tbx	shed	West Point	lot_shed_13	Buildings Catalogue Curated\West Point\Other\lot_shed_13.tbx
FILLER_PROP	outbuilding	S	10	10	100	1.0	N	patio	7		patioplai	Dixie	lot_patio_02_plain	Buildings Catalogue Curated\Dixie\Other\lot_patio_02_plain.tbx
FILLER_PROP	outbuilding	S	10	10	100	1.0	N	patio	6		patioplai	Dixie	lot_patio_05_plain	Buildings Catalogue Curated\Dixie\Other\lot_patio_05_plain.tbx
FILLER_PROP	outbuilding	S	10	10	100	1.0	N	patio	5		patioplai	March Ridge	lot_patio_01_plain	Buildings Catalogue Curated\March Ridge\Other\lot_patio_01_plain.tbx
FILLER_PROP	outbuilding	S	10	10	100	1.0	N	patio	7	Buildings Catalogue Curated\Dixie\Other\lot_patio_02_plain.tbx	patioplai	March Ridge	lot_patio_02_plain	Buildings Catalogue Curated\March Ridge\Other\lot_patio_02_plain.tbx
FILLER_PROP	outbuilding	S	10	10	100	1.0	N	patio	3		patioplai	March Ridge	lot_patio_03_plain	Buildings Catalogue Curated\March Ridge\Other\lot_patio_03_plain.tbx
FILLER_PROP	outbuilding	S	10	10	100	1.0	N	patio	6		patioplai	March Ridge	lot_patio_04_plain	Buildings Catalogue Curated\March Ridge\Other\lot_patio_04_plain.tbx
FILLER_PROP	outbuilding	S	10	10	100	1.0	N	patio	6	Buildings Catalogue Curated\Dixie\Other\lot_patio_05_plain.tbx	patioplai	March Ridge	lot_patio_05_plain	Buildings Catalogue Curated\March Ridge\Other\lot_patio_05_plain.tbx
FILLER_PROP	outbuilding	S	10	10	100	1.0	N	patio	4		patioplai	March Ridge	lot_patio_06_plain	Buildings Catalogue Curated\March Ridge\Other\lot_patio_06_plain.tbx
FILLER_PROP	outbuilding	S	10	10	100	1.0	N	patio	4		patioplai	March Ridge	lot_patio_07_plain	Buildings Catalogue Curated\March Ridge\Other\lot_patio_07_plain.tbx
FILLER_PROP	outbuilding	S	10	10	100	1.0	N	patio	2		patioplai	March Ridge	lot_patio_08_plain	Buildings Catalogue Curated\March Ridge\Other\lot_patio_08_plain.tbx
FILLER_PROP	outbuilding	S	10	10	100	1.0	N	patio	2		patioplai	March Ridge	lot_patio_09_plain	Buildings Catalogue Curated\March Ridge\Other\lot_patio_09_plain.tbx
FILLER_PROP	outbuilding	S	10	10	100	1.0	N	patio	5	Buildings Catalogue Curated\March Ridge\Other\lot_patio_01_plain.tbx	patioplai	Muldraugh	lot_patio_01_plain	Buildings Catalogue Curated\Muldraugh\Other\lot_patio_01_plain.tbx
FILLER_PROP	outbuilding	S	10	10	100	1.0	N	patio	7	Buildings Catalogue Curated\Dixie\Other\lot_patio_02_plain.tbx	patioplai	Muldraugh	lot_patio_02_plain	Buildings Catalogue Curated\Muldraugh\Other\lot_patio_02_plain.tbx
FILLER_PROP	outbuilding	S	10	10	100	1.0	N	patio	3	Buildings Catalogue Curated\March Ridge\Other\lot_patio_03_plain.tbx	patioplai	Muldraugh	lot_patio_03_plain	Buildings Catalogue Curated\Muldraugh\Other\lot_patio_03_plain.tbx
FILLER_PROP	outbuilding	S	10	10	100	1.0	N	patio	6	Buildings Catalogue Curated\March Ridge\Other\lot_patio_04_plain.tbx	patioplai	Muldraugh	lot_patio_04_plain	Buildings Catalogue Curated\Muldraugh\Other\lot_patio_04_plain.tbx
FILLER_PROP	outbuilding	S	10	10	100	1.0	N	patio	6	Buildings Catalogue Curated\Dixie\Other\lot_patio_05_plain.tbx	patioplai	Muldraugh	lot_patio_05_plain	Buildings Catalogue Curated\Muldraugh\Other\lot_patio_05_plain.tbx
FILLER_PROP	outbuilding	S	10	10	100	1.0	N	patio	5	Buildings Catalogue Curated\March Ridge\Other\lot_patio_01_plain.tbx	patioplai	Riverwood	lot_patio_01_plain	Buildings Catalogue Curated\Riverwood\Other\lot_patio_01_plain.tbx
